"text","label","model","source","domain","language"
"对于人类圣骑士，主修天赋可以分为三种方向：保护、惩戒和神圣。 

如果你想在单人游戏中更容易生存并有更好的控制，那么主修保护天赋可能最适合你。它重点强化盾牌和防御技能，可以提高你的承受能力和生存能力。 

如果你更倾向于输出，主修惩戒天赋可能更适合你。这个方向重点是强化近战攻击，特别是圣力打击技能，使你的输出能力更强。 

如果你想成为一个有益团队的队友，主修神圣天赋可能更适合你。这个方向强化治疗和辅助技能，可以为队友提供治疗和辅助加成。

至于你的职业和技能，挖矿和锻造可以为你提供一些好的资源和装备。如果你想成为一个好的铸剑师，可以专注于提高这些专业技能并加强自己的装备制作能力。同时，你也可以在角色选择时选择适合职业和专业技能的天赋，以提高你的效率。","1.0","chatGPT","chinese","","chinese"
"呢？首先，永乐大典是明朝时期的一部重要的文献藏书，其编纂时间跨越了一百多年，这意味着它的编纂过程是复杂的，而且很容易出现编纂错误。其次，永乐大典的编纂过程也受到了当时的政治影响，因此很多内容都被删改过。此外，由于永乐大典的编纂过程比较久远，使得它的编纂质量也不能保证。 
因此，四库全书对一些古籍删改得比永乐大典要厉害，而且取舍标准也更加主观。","1.0","davinci","chinese","","chinese"
"数码相机的使用寿命一般比传统相机要长，但具体的使用寿命还要取决于具体型号和使用方式，一般情况下，如果正常使用，数码相机的使用寿命可以达到5年以上。","1.0","davinci","chinese","","chinese"
"建议你可以给他发一封信，表达你的想法和心情，但是要尽量避免责怪他或者质问他的行为。你可以表达出你的心态，让他知道你仍然喜欢他，但是你也知道他现在很忙，你只是想给他一些支持和鼓励，你仍然会给他一些支持，也祝愿他可以早日完成工作，然后能够腾出时间陪伴你。让他知道你不会强求他，你只是想给他一些支持和鼓励，并表达你仍然爱他的心情。","1.0","davinci","chinese","","chinese"
"徽州名菜臭桂鱼，那是当年某徽商坐船回家探亲，因为路远天热，携带的桂鱼未保存好发臭了，妻子贤惠舍不得丢弃，用浓油赤酱处理了一下，没想到歪打正着，发臭的桂鱼经过料理，味道竟然好极了。徽商借此推广，村里乡亲纷纷仿效，不经意间，臭桂鱼居然成了徽州的招牌菜.                                         
 原料：
鲜鳜鱼、肉片、笋片、酱油、绍酒、白糖、姜未、鸡清汤、青蒜段、湿淀粉调、熟猪油. 
 制作方法：将新鲜鳜鱼腌渍在室温摄氏25度左右的环境中，经六七天后，鱼体便发出似臭非臭的气味。然后洗净并在两面各剞几条斜刀花，待晾干后放入油锅略煎，至两面呈淡黄色时，倒入漏勺沥油。在原锅中留下少许油，下肉片、笋片略煸后，将鱼放入，加酱油、绍酒、白糖、姜未和鸡清汤，用旺火烧开，再转用小火烧四十分钟左右，至汤汁快干时，撤下青蒜段，用湿淀粉调稀勾薄芡，淋上熟猪油起锅即成。
鱼肉似臭实香，嫩而鲜美，有特殊的发酵香味。","0.0","human","chinese","","chinese"
"2岁小孩正常体重一般在9-14公斤之间，具体数值要根据宝宝的身高体重比例来确定。

如果宝宝不爱吃饭，可以尝试以下几种方法：

1、让宝宝参与到食物的准备过程中，让他们参与到烹饪、摆盘等过程中，让他们参与到这个过程中，可以增加他们对食物的兴趣；

2、让宝宝参与到烹饪的过程中，让他们参与到调料、搭配等过程中，让他们参与到这个过程中，可以增加他们对食物的兴趣；

3、改变餐桌环境，让宝宝有趣的尝试新的食物，比如让宝宝和家人一起品尝不同的菜肴，这样可以增加宝宝对食物的兴趣；

4、尽量减少压力，让宝宝在尝试新的食物时，不要有太多的期望，也不要强迫他们一定要吃完，这样可以让宝宝更加愉快的尝试新的食物；

5、提供宝宝多样的食物，让宝宝尝试不同口味的食物，比如甜的、咸的、酸的、辣的等，这样可以让宝宝更加感兴趣；

6、注意饮食安全，给宝宝提供安全、卫生的食物，让宝宝有足够的营养，这样可以让宝宝更加喜欢吃饭。

宝宝不爱吃饭的原因可能是因为宝宝的口味偏好不同，也可能是宝宝的身体没有足够的营养，或者是宝宝的环境缺乏激发宝宝兴趣的因素等。","1.0","davinci","chinese","","chinese"
"2010年   12月    28日午里11点16分
  庚寅   戊子   壬子   丙午
  金木   土水   水水   火火（五行齐全，水命）

如下名字吉利：

赵英君     赵启旭     赵婉秀    赵启帆","0.0","human","chinese","","chinese"
"首先，要明确你跟她之间的关系，是真正的朋友还是有更多的感情？如果是朋友，那么你可以尝试给她发消息，给她发短信，问她最近过得怎么样，然后在合适的时机约她出来聊天，分享你的心情，让她感受到你的关心。如果你们之间有更深的感情，你可以尝试给她写一封情书，表达你的心情，让她知道你的想法，也许她会有所转变。另外，你也可以尝试给她礼物，送她一些她喜欢的东西，让她知道你的心意，也许会让她有所动容。","1.0","davinci","chinese","","chinese"
"《邪恶力量》是一部非常出色的美剧，主要讲述一对兄弟在打猎超自然现象的过程中，面对各种恶魔和鬼怪的故事。

该剧由于剧情深入且扣人心弦，吸引了一批忠实粉丝，剧中角色鲜明，剧情紧凑，特效惊人，令人印象深刻。此外，拍摄地也是剧中的重要因素，独特的场景让观众深入感受到超自然的氛围。

尽管该剧在美国播出了十五年，并面临了许多批评和争议，但它仍然能够在全球范围内获得一批忠诚的追随者。总的来说，如果你喜欢以超自然为主题的故事和值得深入挖掘的人物关系，那么《邪恶力量》无疑是一部值得推荐的美剧。","1.0","chatGPT","chinese","","chinese"
"考研古代文学、现当代文学、古典文献学这三个专业，985、211高校中比较好的学校有以下几所：

1. 北京大学
2. 清华大学
3. 中国人民大学
4. 北京师范大学
5. 北京外国语大学
6. 南京大学
7. 浙江大学
8. 复旦大学
9. 华东师范大学
10. 上海交通大学

在这些学校中，古代文学和古典文献学的专业较多，现当代文学的专业相对较少。根据您的兴趣和偏好，您可以考虑古代文学或古典文献学这两个方向。

古代文学研究的是先秦至明清时期的文学作品和史籍，以及文学批评、文学理论和文学史。古代文学的拓展方向有唐宋文学、明清文学、六朝文学、先秦文学等。根据您的兴趣爱好，唐宋文学和明清文学比较适合您考虑。

古典文献学研究的是中国传统文化中的基本文献，如经、史、子、集、传、词等。古典文献学的方向比较广泛，有文献整理、文献研究、文献比较等。如果您对传统文化和古籍比较感兴趣，可以考虑这个方向。

无论您选择哪个专业方向，我们建议您在考研之前，先了解一下不同学校的教学特色，选出适合自己的学校和专业方向，做好考研的准备。","1.0","chatGPT","chinese","","chinese"
"奶茶妹是何许人也大家早都心知肚明了，只是感叹曾博离清华第一网红的目标差距越来越大了。总的来说，留学要趁早，而且目前国内资本离参政还是稍微远了点。你看宋美龄就是从小在美国读书，日后在美国的罗斯福谈笑风生，在国会的报告获得好几百个美国议员一致通过，比去大水校混个硕士文凭的奶茶妹不知道高到哪里去了。","0.0","human","chinese","","chinese"
"恋人：“你是我最珍贵的宝藏，我会一直守护你，永不放弃。”

恋人：“爱情就像一首歌，在一起的时候甜蜜，分开的时候伤感，但我们一定会再次相聚。”

恋人：“每当我看到你的笑容，我的心里就充满了温暖，你是我生命中最美好的回忆。”

恋人：“遇见你，是我一生最大的幸运，我愿意用一生来爱你，永不分离。”","1.0","davinci","chinese","","chinese"
"根据您的描述，嗡嗡的声音和脚下的震动可能是由于车辆轮胎或平衡问题引起的。建议您在第一时间前往汽车维修店进行检查和维修。同时，也建议您在高速行驶时要注意车速和安全，以避免意外发生。","1.0","chatGPT","chinese","","chinese"
"?? 
拼音： yáo, 笔划： 6 
部首： 土 部首笔划： 3 
解释1： ?? yáo 古同“尧”。 笔画数：9； 部首：土； 笔顺编号：121121121 
解释2： ?? yáo 【形】 山高〖mountainhigh〗。多用于人名","0.0","human","chinese","","chinese"
"卵巢囊肿属广义上的卵巢肿瘤的一种，各种年龄均可患病，但以20—50岁的女性最为多见。 卵巢囊肿在早期并无明显的临床表现，患者往往因其他疾病就医在行检查时才被发现，以后随着肿瘤的生长，患者有所感觉。早期诊断困难，就诊时 70 %已属晚期，很少能得到早期治疗， 5 年生存率始终徘徊在 20-30 %，是威胁妇女生命最严重恶性肿瘤之一。","","","","",""
